Datetime,Motor current(mA),Motor Voltage(10mV),Motor electrodynamic force,Door opening time(.1s),Door closing time(.1s),Close command,Open command,DCSR,DCSL,DLSR,DLSL,Door Opened,Door Locked,Door is opening,Door is closing,Door leaf position
2023-7-5-0-55-33-809,235,2500,550,23,35,1,0,0,0,0,0,0,0,0,1,61
2023-7-5-0-55-33-829,235,2500,546,23,35,1,0,0,0,0,0,0,0,0,1,58
2023-7-5-0-55-33-849,238,2500,546,23,35,1,0,0,0,0,0,0,0,0,1,56
2023-7-5-0-55-33-869,241,2500,546,23,35,1,0,0,0,0,0,0,0,0,1,54
2023-7-5-0-55-33-889,241,2500,546,23,35,1,0,0,0,0,0,0,0,0,1,51
2023-7-5-0-55-33-909,244,2500,542,23,35,1,0,0,0,0,0,0,0,0,1,49
2023-7-5-0-55-33-929,256,2500,544,23,35,1,0,0,0,0,0,0,0,0,1,47
2023-7-5-0-55-33-949,265,2500,538,23,35,1,0,0,0,0,0,0,0,0,1,44
2023-7-5-0-55-33-969,276,2500,540,23,35,1,0,0,0,0,0,0,0,0,1,42
2023-7-5-0-55-33-989,276,2500,540,23,35,1,0,0,0,0,0,0,0,0,1,40
2023-7-5-0-55-34-9,276,2500,544,23,35,1,0,0,0,0,0,0,0,0,1,38
2023-7-5-0-55-34-29,276,2500,544,23,35,1,0,0,0,0,0,0,0,0,1,35
2023-7-5-0-55-34-49,279,2500,544,23,35,1,0,0,0,0,0,0,0,0,1,33
2023-7-5-0-55-34-69,285,2500,541,23,35,1,0,0,0,0,0,0,0,0,1,31
2023-7-5-0-55-34-89,297,2500,535,23,35,1,0,0,0,0,0,0,0,0,1,28
2023-7-5-0-55-34-109,315,2600,537,23,35,1,0,0,0,0,0,0,0,0,1,26
2023-7-5-0-55-34-129,320,2600,539,23,35,1,0,0,0,0,0,0,0,0,1,24
2023-7-5-0-55-34-149,317,2600,543,23,35,1,0,0,0,0,0,0,0,0,1,22
2023-7-5-0-55-34-169,303,2600,555,23,35,1,0,0,0,0,0,0,0,0,1,19
2023-7-5-0-55-34-189,279,2600,560,23,35,1,0,0,0,0,0,0,0,0,1,17
2023-7-5-0-55-34-209,262,2500,554,23,35,1,0,0,0,0,0,0,0,0,1,15
2023-7-5-0-55-34-229,276,2500,544,23,35,1,0,0,0,0,0,0,0,0,1,12
2023-7-5-0-55-34-249,400,2600,484,23,35,1,0,1,1,0,0,0,0,0,1,10
2023-7-5-0-55-34-269,826,3000,376,23,35,1,0,1,1,0,0,0,0,0,1,8
2023-7-5-0-55-34-289,1367,3800,310,23,35,1,0,1,1,0,0,0,0,0,1,6
2023-7-5-0-55-34-309,1752,4700,344,23,35,1,0,1,1,0,0,0,0,0,1,5
2023-7-5-0-55-34-329,1564,4800,474,23,35,1,0,1,1,0,0,0,0,0,1,3
2023-7-5-0-55-34-349,1969,4900,302,23,35,1,0,1,1,0,0,0,0,0,1,1
2023-7-5-0-55-34-369,2102,4700,162,23,35,1,0,1,1,0,0,0,0,0,1,0
2023-7-5-0-55-34-389,1975,4100,79,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-55-34-409,1937,4000,60,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-55-34-429,1958,3900,40,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-55-34-449,1975,3900,0,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-55-34-469,1984,3900,0,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-55-34-489,1993,3900,0,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-55-34-509,1993,3900,0,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-55-34-529,1999,3900,0,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-55-34-549,1996,3900,0,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-55-34-569,1999,3900,0,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-55-57-621,115,400,53,24,35,1,0,0,0,0,0,0,0,0,1,700
2023-7-5-0-55-57-641,132,500,89,24,35,1,0,0,0,0,0,0,0,0,1,700
2023-7-5-0-55-57-661,176,700,104,24,35,1,0,0,0,0,0,0,0,0,1,700
2023-7-5-0-55-57-681,320,1000,114,24,35,1,0,0,0,0,0,0,0,0,1,699
2023-7-5-0-55-57-701,503,1500,146,24,35,1,0,0,0,0,0,0,0,0,1,699
2023-7-5-0-55-57-721,664,2000,192,24,35,1,0,0,0,0,0,0,0,0,1,698
2023-7-5-0-55-57-741,814,2500,252,24,35,1,0,0,0,0,0,0,0,0,1,697
2023-7-5-0-55-57-761,947,3100,340,24,35,1,0,0,0,0,0,0,0,0,1,696
2023-7-5-0-55-57-781,1105,3700,414,24,35,1,0,0,0,0,0,0,0,0,1,695
2023-7-5-0-55-57-801,1270,4300,504,24,35,1,0,0,0,0,0,0,0,0,1,693
2023-7-5-0-55-57-821,1367,5000,622,24,35,1,0,0,0,0,0,0,0,0,1,691
2023-7-5-0-55-57-841,1420,5500,734,24,35,1,0,0,0,0,0,0,0,0,1,689
2023-7-5-0-55-57-861,1417,5900,842,24,35,1,0,0,0,0,0,0,0,0,1,686
2023-7-5-0-55-57-881,1332,6100,949,24,35,1,0,0,0,0,0,0,0,0,1,682
2023-7-5-0-55-57-901,1188,6200,1039,24,35,1,0,0,0,0,0,0,0,0,1,678
2023-7-5-0-55-57-921,996,6100,1131,24,35,1,0,0,0,0,0,0,0,0,1,674
2023-7-5-0-55-57-941,785,6000,1194,24,35,1,0,0,0,0,0,0,0,0,1,669
2023-7-5-0-55-57-961,588,5800,1241,24,35,1,0,0,0,0,0,0,0,0,1,664
2023-7-5-0-55-57-981,441,5600,1273,24,35,1,0,0,0,0,0,0,0,0,1,659
2023-7-5-0-55-58-1,332,5500,1292,24,35,1,0,0,0,0,0,0,0,0,1,654
2023-7-5-0-55-58-21,256,5400,1307,24,35,1,0,0,0,0,0,0,0,0,1,648
2023-7-5-0-55-58-41,212,5300,1302,24,35,1,0,0,0,0,0,0,0,0,1,643
2023-7-5-0-55-58-61,200,5200,1296,24,35,1,0,0,0,0,0,0,0,0,1,637
2023-7-5-0-55-58-81,191,5200,1302,24,35,1,0,0,0,0,0,0,0,0,1,632
2023-7-5-0-55-58-101,188,5200,1302,24,35,1,0,0,0,0,0,0,0,0,1,626
2023-7-5-0-55-58-121,197,5200,1298,24,35,1,0,0,0,0,0,0,0,0,1,621
2023-7-5-0-55-58-141,215,5200,1286,24,35,1,0,0,0,0,0,0,0,0,1,615
2023-7-5-0-55-58-161,226,5300,1296,24,35,1,0,0,0,0,0,0,0,0,1,610
2023-7-5-0-55-58-181,226,5300,1300,24,35,1,0,0,0,0,0,0,0,0,1,605
2023-7-5-0-55-58-201,235,5300,1293,24,35,1,0,0,0,0,0,0,0,0,1,599
2023-7-5-0-55-58-221,244,5300,1297,24,35,1,0,0,0,0,0,0,0,0,1,594
2023-7-5-0-55-58-241,241,5300,1305,24,35,1,0,0,0,0,0,0,0,0,1,588
2023-7-5-0-55-58-261,250,5300,1295,24,35,1,0,0,0,0,0,0,0,0,1,583
2023-7-5-0-55-58-281,273,5300,1287,24,35,1,0,0,0,0,0,0,0,0,1,577
2023-7-5-0-55-58-301,306,5400,1280,24,35,1,0,0,0,0,0,0,0,0,1,572
2023-7-5-0-55-58-321,329,5400,1288,24,35,1,0,0,0,0,0,0,0,0,1,566
2023-7-5-0-55-58-341,338,5500,1296,24,35,1,0,0,0,0,0,0,0,0,1,561
2023-7-5-0-55-58-361,332,5500,1296,24,35,1,0,0,0,0,0,0,0,0,1,555
2023-7-5-0-55-58-381,332,5500,1300,24,35,1,0,0,0,0,0,0,0,0,1,550
2023-7-5-0-55-58-401,317,5500,1306,24,35,1,0,0,0,0,0,0,0,0,1,544
2023-7-5-0-55-58-421,303,5500,1319,24,35,1,0,0,0,0,0,0,0,0,1,539
2023-7-5-0-55-58-441,282,5400,1313,24,35,1,0,0,0,0,0,0,0,0,1,533
2023-7-5-0-55-58-461,270,5400,1315,24,35,1,0,0,0,0,0,0,0,0,1,528
2023-7-5-0-55-58-481,256,5400,1327,24,35,1,0,0,0,0,0,0,0,0,1,522
2023-7-5-0-55-58-501,250,5400,1319,24,35,1,0,0,0,0,0,0,0,0,1,516
2023-7-5-0-55-58-521,253,5400,1319,24,35,1,0,0,0,0,0,0,0,0,1,511
2023-7-5-0-55-58-541,253,5400,1319,24,35,1,0,0,0,0,0,0,0,0,1,505
2023-7-5-0-55-58-561,253,5400,1319,24,35,1,0,0,0,0,0,0,0,0,1,500
2023-7-5-0-55-58-581,256,5400,1319,24,35,1,0,0,0,0,0,0,0,0,1,494
2023-7-5-0-55-58-601,256,5400,1319,24,35,1,0,0,0,0,0,0,0,0,1,489
2023-7-5-0-55-58-621,256,5400,1319,24,35,1,0,0,0,0,0,0,0,0,1,483
2023-7-5-0-55-58-641,265,5400,1317,24,35,1,0,0,0,0,0,0,0,0,1,477
2023-7-5-0-55-58-661,262,5400,1317,24,35,1,0,0,0,0,0,0,0,0,1,472
2023-7-5-0-55-58-681,265,5400,1317,24,35,1,0,0,0,0,0,0,0,0,1,466
2023-7-5-0-55-58-701,270,5400,1311,24,35,1,0,0,0,0,0,0,0,0,1,461
2023-7-5-0-55-58-721,273,5500,1319,24,35,1,0,0,0,0,0,0,0,0,1,455
2023-7-5-0-55-58-741,265,5400,1321,24,35,1,0,0,0,0,0,0,0,0,1,450
2023-7-5-0-55-58-761,265,5400,1317,24,35,1,0,0,0,0,0,0,0,0,1,444
2023-7-5-0-55-58-781,265,5400,1321,24,35,1,0,0,0,0,0,0,0,0,1,438
2023-7-5-0-55-58-801,265,5400,1321,24,35,1,0,0,0,0,0,0,0,0,1,433
2023-7-5-0-55-58-821,270,5400,1315,24,35,1,0,0,0,0,0,0,0,0,1,427
2023-7-5-0-55-58-841,273,5400,1319,24,35,1,0,0,0,0,0,0,0,0,1,422
2023-7-5-0-55-58-861,270,5500,1319,24,35,1,0,0,0,0,0,0,0,0,1,416
2023-7-5-0-55-58-881,273,5500,1319,24,35,1,0,0,0,0,0,0,0,0,1,411
2023-7-5-0-55-58-901,267,5500,1325,24,35,1,0,0,0,0,0,0,0,0,1,405
2023-7-5-0-55-58-921,259,5400,1321,24,35,1,0,0,0,0,0,0,0,0,1,399
2023-7-5-0-55-58-941,262,5400,1321,24,35,1,0,0,0,0,0,0,0,0,1,394
2023-7-5-0-55-58-961,259,5400,1321,24,35,1,0,0,0,0,0,0,0,0,1,388
2023-7-5-0-55-58-981,259,5400,1321,24,35,1,0,0,0,0,0,0,0,0,1,383
2023-7-5-0-55-59-1,262,5400,1321,24,35,1,0,0,0,0,0,0,0,0,1,377
2023-7-5-0-55-59-21,259,5400,1321,24,35,1,0,0,0,0,0,0,0,0,1,371
2023-7-5-0-55-59-41,253,5400,1327,24,35,1,0,0,0,0,0,0,0,0,1,366
2023-7-5-0-55-59-61,253,5400,1323,24,35,1,0,0,0,0,0,0,0,0,1,360
2023-7-5-0-55-59-81,256,5400,1319,24,35,1,0,0,0,0,0,0,0,0,1,355
2023-7-5-0-55-59-101,253,5400,1323,24,35,1,0,0,0,0,0,0,0,0,1,349
2023-7-5-0-55-59-121,253,5400,1323,24,35,1,0,0,0,0,0,0,0,0,1,343
2023-7-5-0-55-59-141,253,5400,1323,24,35,1,0,0,0,0,0,0,0,0,1,338
2023-7-5-0-55-59-161,250,5400,1323,24,35,1,0,0,0,0,0,0,0,0,1,332
2023-7-5-0-55-59-181,253,5400,1323,24,35,1,0,0,0,0,0,0,0,0,1,327
2023-7-5-0-55-59-201,256,5400,1323,24,35,1,0,0,0,0,0,0,0,0,1,321
2023-7-5-0-55-59-221,265,5400,1321,24,35,1,0,0,0,0,0,0,0,0,1,316
2023-7-5-0-55-59-241,256,5400,1327,24,35,1,0,0,0,0,0,0,0,0,1,310
2023-7-5-0-55-59-261,259,5400,1317,24,35,1,0,0,0,0,0,0,0,0,1,304
2023-7-5-0-55-59-281,262,5400,1321,24,35,1,0,0,0,0,0,0,0,0,1,299
2023-7-5-0-55-59-301,253,5400,1327,24,35,1,0,0,0,0,0,0,0,0,1,293
2023-7-5-0-55-59-321,253,5400,1319,24,35,1,0,0,0,0,0,0,0,0,1,288
2023-7-5-0-55-59-341,250,5400,1319,24,35,1,0,0,0,0,0,0,0,0,1,282
2023-7-5-0-55-59-361,241,5400,1325,24,35,1,0,0,0,0,0,0,0,0,1,276
2023-7-5-0-55-59-381,226,5300,1320,24,35,1,0,0,0,0,0,0,0,0,1,271
2023-7-5-0-55-59-401,226,5300,1312,24,35,1,0,0,0,0,0,0,0,0,1,265
2023-7-5-0-55-59-421,223,5300,1312,24,35,1,0,0,0,0,0,0,0,0,1,260
2023-7-5-0-55-59-441,215,5300,1310,24,35,1,0,0,0,0,0,0,0,0,1,254
2023-7-5-0-55-59-461,218,5300,1298,24,35,1,0,0,0,0,0,0,0,0,1,249
2023-7-5-0-55-59-481,215,5200,1294,24,35,1,0,0,0,0,0,0,0,0,1,243
2023-7-5-0-55-59-501,212,5200,1286,24,35,1,0,0,0,0,0,0,0,0,1,238
2023-7-5-0-55-59-521,212,5200,1274,24,35,1,0,0,0,0,0,0,0,0,1,232
2023-7-5-0-55-59-541,206,5100,1276,24,35,1,0,0,0,0,0,0,0,0,1,227
2023-7-5-0-55-59-561,188,5100,1262,24,35,1,0,0,0,0,0,0,0,0,1,221
2023-7-5-0-55-59-581,173,5000,1258,24,35,1,0,0,0,0,0,0,0,0,1,216
2023-7-5-0-55-59-601,162,4900,1240,24,35,1,0,0,0,0,0,0,0,0,1,211
2023-7-5-0-55-59-621,156,4800,1212,24,35,1,0,0,0,0,0,0,0,0,1,205
2023-7-5-0-55-59-641,153,4700,1188,24,35,1,0,0,0,0,0,0,0,0,1,200
2023-7-5-0-55-59-661,141,4600,1167,24,35,1,0,0,0,0,0,0,0,0,1,195
2023-7-5-0-55-59-681,129,4500,1149,24,35,1,0,0,0,0,0,0,0,0,1,190
2023-7-5-0-55-59-701,109,4400,1137,24,35,1,0,0,0,0,0,0,0,0,1,185
2023-7-5-0-55-59-721,91,4300,1117,24,35,1,0,0,0,0,0,0,0,0,1,181
2023-7-5-0-55-59-741,71,4200,1092,24,35,1,0,0,0,0,0,0,0,0,1,176
2023-7-5-0-55-59-761,56,4100,1072,24,35,1,0,0,0,0,0,0,0,0,1,171
2023-7-5-0-55-59-781,44,4000,1058,24,35,1,0,0,0,0,0,0,0,0,1,167
2023-7-5-0-55-59-801,26,3900,1032,24,35,1,0,0,0,0,0,0,0,0,1,162
2023-7-5-0-55-59-821,12,3700,1002,24,35,1,0,0,0,0,0,0,0,0,1,158
2023-7-5-0-55-59-841,6,3600,980,24,35,1,0,0,0,0,0,0,0,0,1,153
2023-7-5-0-55-59-861,0,3500,956,24,35,1,0,0,0,0,0,0,0,0,1,149
2023-7-5-0-55-59-881,0,3400,912,24,35,1,0,0,0,0,0,0,0,0,1,145
2023-7-5-0-55-59-901,0,3300,884,24,35,1,0,0,0,0,0,0,0,0,1,141
2023-7-5-0-55-59-921,0,3200,860,24,35,1,0,0,0,0,0,0,0,0,1,138
2023-7-5-0-55-59-941,0,3100,832,24,35,1,0,0,0,0,0,0,0,0,1,134
2023-7-5-0-55-59-961,0,3000,800,24,35,1,0,0,0,0,0,0,0,0,1,130
2023-7-5-0-55-59-981,0,2800,760,24,35,1,0,0,0,0,0,0,0,0,1,127
2023-7-5-0-56-0-1,0,2700,736,24,35,1,0,0,0,0,0,0,0,0,1,124
2023-7-5-0-56-0-21,0,2600,712,24,35,1,0,0,0,0,0,0,0,0,1,121
2023-7-5-0-56-0-41,0,2500,684,24,35,1,0,0,0,0,0,0,0,0,1,118
2023-7-5-0-56-0-61,0,2400,652,24,35,1,0,0,0,0,0,0,0,0,1,115
2023-7-5-0-56-0-81,0,2300,624,24,35,1,0,0,0,0,0,0,0,0,1,112
2023-7-5-0-56-0-101,0,2200,596,24,35,1,0,0,0,0,0,0,0,0,1,109
2023-7-5-0-56-0-121,0,2100,564,24,35,1,0,0,0,0,0,0,0,0,1,107
2023-7-5-0-56-0-141,18,2000,542,24,35,1,0,0,0,0,0,0,0,0,1,104
2023-7-5-0-56-0-161,38,2000,518,24,35,1,0,0,0,0,0,0,0,0,1,102
2023-7-5-0-56-0-181,62,2000,506,24,35,1,0,0,0,0,0,0,0,0,1,100
2023-7-5-0-56-0-201,91,2000,493,24,35,1,0,0,0,0,0,0,0,0,1,98
2023-7-5-0-56-0-221,121,2000,487,24,35,1,0,0,0,0,0,0,0,0,1,95
2023-7-5-0-56-0-241,141,2100,487,24,35,1,0,0,0,0,0,0,0,0,1,93
2023-7-5-0-56-0-261,185,2100,472,24,35,1,0,0,0,0,0,0,0,0,1,91
2023-7-5-0-56-0-281,250,2200,455,24,35,1,0,0,0,0,0,0,0,0,1,89
2023-7-5-0-56-0-301,303,2300,471,24,35,1,0,0,0,0,0,0,0,0,1,87
2023-7-5-0-56-0-321,317,2400,478,24,35,1,0,0,0,0,0,0,0,0,1,85
2023-7-5-0-56-0-341,335,2400,484,24,35,1,0,0,0,0,0,0,0,0,1,83
2023-7-5-0-56-0-361,359,2500,484,24,35,1,0,0,0,0,0,0,0,0,1,81
2023-7-5-0-56-0-381,376,2500,487,24,35,1,0,0,0,0,0,0,0,0,1,79
2023-7-5-0-56-0-401,376,2600,499,24,35,1,0,0,0,0,0,0,0,0,1,77
2023-7-5-0-56-0-421,364,2600,506,24,35,1,0,0,0,0,0,0,0,0,1,75
2023-7-5-0-56-0-441,362,2600,516,24,35,1,0,0,0,0,0,0,0,0,1,73
2023-7-5-0-56-0-461,356,2600,516,24,35,1,0,0,0,0,0,0,0,0,1,71
2023-7-5-0-56-0-481,335,2600,528,24,35,1,0,0,0,0,0,0,0,0,1,69
2023-7-5-0-56-0-501,306,2600,540,24,35,1,0,0,0,0,0,0,0,0,1,65
2023-7-5-0-56-0-521,273,2500,547,24,35,1,0,0,0,0,0,0,0,0,1,64
2023-7-5-0-56-0-541,250,2500,555,24,35,1,0,0,0,0,0,0,0,0,1,62
2023-7-5-0-56-0-561,232,2500,556,24,35,1,0,0,0,0,0,0,0,0,1,60
2023-7-5-0-56-0-581,229,2500,548,24,35,1,0,0,0,0,0,0,0,0,1,57
2023-7-5-0-56-0-601,232,2400,544,24,35,1,0,0,0,0,0,0,0,0,1,55
2023-7-5-0-56-0-621,241,2500,545,24,35,1,0,0,0,0,0,0,0,0,1,53
2023-7-5-0-56-0-641,253,2500,539,24,35,1,0,0,0,0,0,0,0,0,1,50
2023-7-5-0-56-0-661,267,2500,541,24,35,1,0,0,0,0,0,0,0,0,1,48
2023-7-5-0-56-0-681,270,2500,535,24,35,1,0,0,0,0,0,0,0,0,1,46
2023-7-5-0-56-0-701,285,2500,533,24,35,1,0,0,0,0,0,0,0,0,1,43
2023-7-5-0-56-0-721,291,2500,537,24,35,1,0,0,0,0,0,0,0,0,1,41
2023-7-5-0-56-0-741,297,2600,539,24,35,1,0,0,0,0,0,0,0,0,1,39
2023-7-5-0-56-0-761,297,2600,539,24,35,1,0,0,0,0,0,0,0,0,1,37
2023-7-5-0-56-0-781,297,2600,543,24,35,1,0,0,0,0,0,0,0,0,1,34
2023-7-5-0-56-0-801,300,2600,543,24,35,1,0,0,0,0,0,0,0,0,1,32
2023-7-5-0-56-0-821,300,2600,543,24,35,1,0,0,0,0,0,0,0,0,1,30
2023-7-5-0-56-0-841,312,2600,536,24,35,1,0,0,0,0,0,0,0,0,1,28
2023-7-5-0-56-0-861,315,2600,544,24,35,1,0,0,0,0,0,0,0,0,1,25
2023-7-5-0-56-0-881,315,2600,544,24,35,1,0,0,0,0,0,0,0,0,1,23
2023-7-5-0-56-0-901,309,2600,548,24,35,1,0,0,0,0,0,0,0,0,1,21
2023-7-5-0-56-0-921,288,2600,557,24,35,1,0,0,0,0,0,0,0,0,1,18
2023-7-5-0-56-0-941,270,2600,555,24,35,1,0,0,0,0,0,0,0,0,1,16
2023-7-5-0-56-0-961,270,2500,547,24,35,1,0,0,0,0,0,0,0,0,1,14
2023-7-5-0-56-0-981,326,2500,522,24,35,1,0,0,0,0,0,0,0,0,1,11
2023-7-5-0-56-1-1,623,2700,414,24,35,1,0,1,1,0,0,0,0,0,1,8
2023-7-5-0-56-1-21,1138,3500,341,24,35,1,0,1,1,0,0,0,0,0,1,7
2023-7-5-0-56-1-41,1667,4300,300,24,35,1,0,1,1,0,0,0,0,0,1,5
2023-7-5-0-56-1-61,1678,5000,466,24,35,1,0,1,1,0,0,0,0,0,1,4
2023-7-5-0-56-1-81,1825,4700,322,24,35,1,0,1,1,0,0,0,0,0,1,3
2023-7-5-0-56-1-101,2146,5200,272,24,35,1,0,1,1,0,0,0,0,0,1,0
2023-7-5-0-56-1-121,2090,4400,99,24,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-56-1-141,1981,4100,62,24,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-56-1-161,1972,4000,48,24,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-56-1-181,1993,4000,28,24,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-56-1-201,1993,3900,0,24,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-56-1-221,1999,3900,0,24,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-56-1-241,1999,3900,0,24,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-56-1-261,2002,3900,0,24,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-56-1-281,2002,3900,0,24,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-56-1-301,2002,3900,0,24,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-56-13-678,121,400,63,24,35,1,0,0,0,0,0,0,0,0,1,700
2023-7-5-0-56-13-698,153,600,104,24,35,1,0,0,0,0,0,0,0,0,1,700
2023-7-5-0-56-13-718,232,900,124,24,35,1,0,0,0,0,0,0,0,0,1,699
2023-7-5-0-56-13-738,406,1200,131,24,35,1,0,0,0,0,0,0,0,0,1,699
2023-7-5-0-56-13-758,588,1800,173,24,35,1,0,0,0,0,0,0,0,0,1,698
2023-7-5-0-56-13-778,755,2300,230,24,35,1,0,0,0,0,0,0,0,0,1,697
2023-7-5-0-56-13-798,914,2900,302,24,35,1,0,0,0,0,0,0,0,0,1,696
2023-7-5-0-56-13-818,1058,3500,378,24,35,1,0,0,0,0,0,0,0,0,1,695
2023-7-5-0-56-13-838,1223,4100,468,24,35,1,0,0,0,0,0,0,0,0,1,693
2023-7-5-0-56-13-858,1352,4800,569,24,35,1,0,0,0,0,0,0,0,0,1,691
2023-7-5-0-56-13-878,1423,5300,684,24,35,1,0,0,0,0,0,0,0,0,1,688
2023-7-5-0-56-13-898,1434,5800,797,24,35,1,0,0,0,0,0,0,0,0,1,685
2023-7-5-0-56-13-918,1376,6100,904,24,35,1,0,0,0,0,0,0,0,0,1,682
2023-7-5-0-56-13-938,1264,6200,1010,24,35,1,0,0,0,0,0,0,0,0,1,678
2023-7-5-0-56-13-958,1073,6200,1100,24,35,1,0,0,0,0,0,0,0,0,1,674
2023-7-5-0-56-13-978,850,6000,1169,24,35,1,0,0,0,0,0,0,0,0,1,669
2023-7-5-0-56-13-998,647,5800,1226,24,35,1,0,0,0,0,0,0,0,0,1,664
2023-7-5-0-56-14-18,485,5600,1256,24,35,1,0,0,0,0,0,0,0,0,1,659
2023-7-5-0-56-14-38,359,5500,1292,24,35,1,0,0,0,0,0,0,0,0,1,653
2023-7-5-0-56-14-58,270,5400,1303,24,35,1,0,0,0,0,0,0,0,0,1,648
2023-7-5-0-56-14-78,220,5300,1306,24,35,1,0,0,0,0,0,0,0,0,1,642
2023-7-5-0-56-14-98,194,5200,1302,24,35,1,0,0,0,0,0,0,0,0,1,637
2023-7-5-0-56-14-118,176,5200,1300,24,35,1,0,0,0,0,0,0,0,0,1,631
2023-7-5-0-56-14-138,176,5200,1300,24,35,1,0,0,0,0,0,0,0,0,1,626
2023-7-5-0-56-14-158,191,5200,1290,24,35,1,0,0,0,0,0,0,0,0,1,620
2023-7-5-0-56-14-178,212,5200,1286,24,35,1,0,0,0,0,0,0,0,0,1,615
2023-7-5-0-56-14-198,220,5200,1294,24,35,1,0,0,0,0,0,0,0,0,1,609
2023-7-5-0-56-14-218,220,5200,1298,24,35,1,0,0,0,0,0,0,0,0,1,604
2023-7-5-0-56-14-238,232,5300,1296,24,35,1,0,0,0,0,0,0,0,0,1,598
2023-7-5-0-56-14-258,244,5300,1293,24,35,1,0,0,0,0,0,0,0,0,1,593
2023-7-5-0-56-14-278,241,5300,1301,24,35,1,0,0,0,0,0,0,0,0,1,588
2023-7-5-0-56-14-298,250,5300,1287,24,35,1,0,0,0,0,0,0,0,0,1,582
2023-7-5-0-56-14-318,276,5300,1287,24,35,1,0,0,0,0,0,0,0,0,1,577
2023-7-5-0-56-14-338,306,5400,1276,24,35,1,0,0,0,0,0,0,0,0,1,571
2023-7-5-0-56-14-358,326,5400,1290,24,35,1,0,0,0,0,0,0,0,0,1,566
2023-7-5-0-56-14-378,326,5400,1290,24,35,1,0,0,0,0,0,0,0,0,1,560
2023-7-5-0-56-14-398,338,5500,1296,24,35,1,0,0,0,0,0,0,0,0,1,555
2023-7-5-0-56-14-418,329,5500,1296,24,35,1,0,0,0,0,0,0,0,0,1,549
2023-7-5-0-56-14-438,323,5500,1310,24,35,1,0,0,0,0,0,0,0,0,1,544
2023-7-5-0-56-14-458,306,5500,1304,24,35,1,0,0,0,0,0,0,0,0,1,538
2023-7-5-0-56-14-478,288,5500,1317,24,35,1,0,0,0,0,0,0,0,0,1,533
2023-7-5-0-56-14-498,276,5400,1319,24,35,1,0,0,0,0,0,0,0,0,1,527
2023-7-5-0-56-14-518,259,5400,1317,24,35,1,0,0,0,0,0,0,0,0,1,522
2023-7-5-0-56-14-538,250,5400,1319,24,35,1,0,0,0,0,0,0,0,0,1,516
2023-7-5-0-56-14-558,256,5400,1315,24,35,1,0,0,0,0,0,0,0,0,1,510
2023-7-5-0-56-14-578,253,5400,1319,24,35,1,0,0,0,0,0,0,0,0,1,505
2023-7-5-0-56-14-598,253,5400,1319,24,35,1,0,0,0,0,0,0,0,0,1,499
2023-7-5-0-56-14-618,253,5400,1319,24,35,1,0,0,0,0,0,0,0,0,1,494
2023-7-5-0-56-14-638,250,5400,1319,24,35,1,0,0,0,0,0,0,0,0,1,488
2023-7-5-0-56-14-658,250,5400,1319,24,35,1,0,0,0,0,0,0,0,0,1,483
2023-7-5-0-56-14-678,253,5400,1315,24,35,1,0,0,0,0,0,0,0,0,1,477
2023-7-5-0-56-14-698,259,5400,1313,24,35,1,0,0,0,0,0,0,0,0,1,472
2023-7-5-0-56-14-718,259,5400,1317,24,35,1,0,0,0,0,0,0,0,0,1,466
2023-7-5-0-56-14-738,265,5400,1313,24,35,1,0,0,0,0,0,0,0,0,1,460
2023-7-5-0-56-14-758,265,5400,1317,24,35,1,0,0,0,0,0,0,0,0,1,455
2023-7-5-0-56-14-778,259,5400,1317,24,35,1,0,0,0,0,0,0,0,0,1,449
2023-7-5-0-56-14-798,265,5400,1317,24,35,1,0,0,0,0,0,0,0,0,1,444
2023-7-5-0-56-14-818,267,5400,1317,24,35,1,0,0,0,0,0,0,0,0,1,438
2023-7-5-0-56-14-838,267,5400,1317,24,35,1,0,0,0,0,0,0,0,0,1,433
2023-7-5-0-56-14-858,273,5400,1311,24,35,1,0,0,0,0,0,0,0,0,1,427
2023-7-5-0-56-14-878,276,5400,1319,24,35,1,0,0,0,0,0,0,0,0,1,421
